latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.999,120.638,345.4,1.3,1.1,2018-12-02,0530,A,55,6.0NRT,319.4,37.6,D
-25.989,120.636,347,1.3,1.1,2018-12-02,0530,A,55,6.0NRT,319.2,37.3,D
-25.965,120.66,352.4,1.3,1.1,2018-12-02,0530,A,91,6.0NRT,319,60.7,D
-25.957,120.666,366.3,1.3,1.1,2018-12-02,0530,A,100,6.0NRT,317.5,118.4,D
-25.958,120.653,374.7,1.3,1.1,2018-12-02,0530,A,100,6.0NRT,321.2,156.5,D
-25.963,120.614,356.1,1.3,1.1,2018-12-02,0530,A,97,6.0NRT,320.9,66.6,D
-25.965,120.601,383.7,1.3,1.1,2018-12-02,0530,A,100,6.0NRT,322.9,207.7,D
-25.948,120.652,379.6,1.3,1.1,2018-12-02,0530,A,100,6.0NRT,317,186.1,D
-25.955,120.599,358.6,1.3,1.1,2018-12-02,0530,A,99,6.0NRT,319.9,79.9,D
-25.16,123.736,429.2,1,1,2018-12-02,0530,A,94,6.0NRT,320.3,456.6,D
-25.162,123.726,352.5,1,1,2018-12-02,0530,A,83,6.0NRT,317.8,44.7,D
-25.151,123.734,355.3,1,1,2018-12-02,0530,A,91,6.0NRT,301.5,52.8,D
-25.061,120.765,392.7,1.3,1.1,2018-12-02,0530,A,100,6.0NRT,318.8,266.1,D
-25.05,120.763,385.7,1.3,1.1,2018-12-02,0530,A,100,6.0NRT,320.3,216.3,D
-24.994,120.737,341.8,1.3,1.1,2018-12-02,0530,A,63,6.0NRT,319.8,27.2,D
-24.174,123.948,362.2,1,1,2018-12-02,0530,A,90,6.0NRT,315.4,67.5,D
-24.165,123.946,360.5,1,1,2018-12-02,0530,A,87,6.0NRT,319,59.2,D
45.447,133.333,308.3,1,1,2018-12-02,0415,A,67,6.0NRT,278.2,12.6,D
45.445,133.32,315.5,1,1,2018-12-02,0415,A,76,6.0NRT,278.7,18.2,D
45.313,123.088,304.2,2,1.4,2018-12-02,0415,A,25,6.0NRT,279.8,19.4,D
45.313,123.083,310.2,2,1.4,2018-12-02,0415,A,70,6.0NRT,280,34.3,D
45.801,123.498,312.3,1.9,1.3,2018-12-02,0415,A,63,6.0NRT,279.8,35.8,D
12.758,106.351,315,3.7,1.8,2018-12-02,0545,A,68,6.0NRT,293.2,48.5,D
12.752,106.318,320.2,3.7,1.8,2018-12-02,0545,A,75,6.0NRT,292.8,81.3,D
13.135,107.421,320.1,3,1.7,2018-12-02,0545,A,61,6.0NRT,293,60.6,D
13.059,106.996,323.1,3.3,1.7,2018-12-02,0545,A,78,6.0NRT,296.1,80.2,D
13.053,106.966,320.5,3.3,1.7,2018-12-02,0545,A,67,6.0NRT,296.8,67.2,D
13.094,106.533,314.2,3.5,1.8,2018-12-02,0545,A,65,6.0NRT,294.6,37.5,D
13.477,107.275,320.2,3,1.7,2018-12-02,0545,A,74,6.0NRT,296.5,55.1,D
13.472,107.247,318.1,3.1,1.7,2018-12-02,0545,A,71,6.0NRT,295.2,46.6,D
17.595,103.705,313.4,4.6,2,2018-12-02,0545,A,67,6.0NRT,295.5,43.8,D
18.284,105.018,309.1,3.6,1.8,2018-12-02,0545,A,58,6.0NRT,296.2,31.3,D
23.439,105.207,302.2,2.7,1.6,2018-12-02,0545,A,33,6.0NRT,289.2,12.3,D
24.279,106.261,308.7,2.2,1.4,2018-12-02,0545,A,66,6.0NRT,295.2,18.9,D
24.275,106.239,309.1,2.2,1.4,2018-12-02,0545,A,67,6.0NRT,296.1,20.2,D
25.764,112.053,302.1,1,1,2018-12-02,0545,A,0,6.0NRT,286.5,3.3,D
25.886,110.046,301.7,1.2,1.1,2018-12-02,0545,A,0,6.0NRT,286.7,5.5,D
-22.805,124.938,360.9,1,1,2018-12-02,0535,A,94,6.0NRT,309,72.7,D
-22.794,124.947,346.9,1,1,2018-12-02,0535,A,84,6.0NRT,311.9,34.9,D
-22.8,124.907,333.2,1,1,2018-12-02,0535,A,0,6.0NRT,292.5,16.8,D
-22.322,124.346,350.1,1,1,2018-12-02,0535,A,76,6.0NRT,312.7,39.4,D
-22.306,124.333,345.3,1,1,2018-12-02,0535,A,86,6.0NRT,315.6,24,D
-22.307,124.323,358.3,1,1,2018-12-02,0535,A,98,6.0NRT,317.2,54.9,D
-22.301,119.748,346.9,1.3,1.1,2018-12-02,0535,A,89,6.0NRT,318,45.1,D
-22.303,119.735,350.2,1.3,1.1,2018-12-02,0535,A,92,6.0NRT,318.6,56.2,D
-18.702,126.908,345.1,1.5,1.2,2018-12-02,0535,A,87,6.0NRT,312.1,44.6,D
-18.692,126.906,338.8,1.5,1.2,2018-12-02,0535,A,78,6.0NRT,312.6,24.9,D
-18.694,126.892,342.3,1.5,1.2,2018-12-02,0535,A,83,6.0NRT,312.4,36.8,D
-18.681,126.904,388.5,1.5,1.2,2018-12-02,0535,A,100,6.0NRT,313.4,286.5,D
-18.683,126.89,349,1.5,1.2,2018-12-02,0535,A,91,6.0NRT,312.2,58.1,D
-19.035,123.538,341.8,1,1,2018-12-02,0535,A,43,6.0NRT,318.5,20.5,D
-18.724,124.012,339.2,1,1,2018-12-02,0535,A,71,6.0NRT,317.2,12.1,D
-18.707,124.013,338,1,1,2018-12-02,0535,A,51,6.0NRT,315.8,12.3,D
-18.695,124.031,343.6,1.1,1,2018-12-02,0535,A,85,6.0NRT,317.4,22,D
-18.684,124.04,341.9,1.1,1,2018-12-02,0535,A,72,6.0NRT,314.9,19.5,D
-18.671,124.068,349.9,1.1,1,2018-12-02,0535,A,64,6.0NRT,313.8,35.8,D
-18.672,124.058,354,1.1,1,2018-12-02,0535,A,84,6.0NRT,313.9,46.7,D
-18.626,124.111,374.9,1.1,1,2018-12-02,0535,A,100,6.0NRT,320.7,110.7,D
-18.628,124.101,361,1.1,1,2018-12-02,0535,A,100,6.0NRT,305.8,62.3,D
-18.616,124.12,347.5,1.1,1,2018-12-02,0535,A,70,6.0NRT,319.1,26.6,D
-18.617,124.11,345.9,1.1,1,2018-12-02,0535,A,62,6.0NRT,316.7,25.3,D
-17.857,128.338,334.3,1.9,1.4,2018-12-02,0535,A,53,6.0NRT,289.9,40.4,D
-17.861,128.32,358,1.9,1.3,2018-12-02,0535,A,98,6.0NRT,298,161.6,D
-17.067,131.762,332.5,3.6,1.8,2018-12-02,0535,A,55,6.0NRT,307.6,73.7,D
-17.052,131.758,335.9,3.6,1.8,2018-12-02,0535,A,76,6.0NRT,310.2,105.9,D
-17.027,131.718,334.4,3.6,1.8,2018-12-02,0535,A,49,6.0NRT,307.1,103.7,D
-17.035,131.715,338.5,3.6,1.8,2018-12-02,0535,A,62,6.0NRT,308.2,139.3,D
-17.601,128.159,330.8,1.9,1.3,2018-12-02,0535,A,35,6.0NRT,298.7,33.3,D
-17.634,127.97,331.9,1.8,1.3,2018-12-02,0535,A,48,6.0NRT,302.1,38.7,D
-17.595,128.152,345.8,1.9,1.3,2018-12-02,0535,A,77,6.0NRT,296.8,94.8,D
-17.598,128.134,328.3,1.9,1.3,2018-12-02,0535,A,0,6.0NRT,291.8,31.4,D
-17.556,128.163,343.4,1.9,1.3,2018-12-02,0535,A,81,6.0NRT,307,77,D
-17.046,130.509,333.6,2.9,1.6,2018-12-02,0535,A,46,6.0NRT,308.2,68.7,D
-17.022,130.555,351.1,2.9,1.6,2018-12-02,0535,A,88,6.0NRT,309,228.9,D
-17.007,130.552,331.5,2.9,1.6,2018-12-02,0535,A,35,6.0NRT,292.9,67.7,D
-16.998,130.522,344.9,2.9,1.6,2018-12-02,0535,A,77,6.0NRT,291,158.4,D
-17.861,125.07,354.2,1.2,1.1,2018-12-02,0535,A,95,6.0NRT,306.6,67.4,D
-17.865,124.981,339.8,1.2,1.1,2018-12-02,0535,A,37,6.0NRT,312,27.4,D
-17.842,125.066,359.7,1.2,1.1,2018-12-02,0535,A,95,6.0NRT,310.4,75,D
-17.808,125.078,339.2,1.2,1.1,2018-12-02,0535,A,61,6.0NRT,314.1,18.4,D
-17.802,125.054,349.9,1.2,1.1,2018-12-02,0535,A,92,6.0NRT,314.8,37.2,D
-17.792,125.052,343.1,1.2,1.1,2018-12-02,0535,A,84,6.0NRT,315.8,20.2,D
-17.806,124.965,343.1,1.2,1.1,2018-12-02,0535,A,70,6.0NRT,311.4,32.5,D
-17.794,124.974,345.5,1.2,1.1,2018-12-02,0535,A,87,6.0NRT,296.3,35.7,D
-17.796,124.963,372.9,1.2,1.1,2018-12-02,0535,A,100,6.0NRT,311.7,129.5,D
-17.768,125.014,341.9,1.2,1.1,2018-12-02,0535,A,64,6.0NRT,315,20.7,D
-17.77,125.003,345.7,1.2,1.1,2018-12-02,0535,A,74,6.0NRT,312.9,32.9,D
-17.813,123.085,340.9,1,1,2018-12-02,0535,A,69,6.0NRT,313.7,19.4,D
-17.778,123.069,341.4,1,1,2018-12-02,0535,A,82,6.0NRT,313.9,19.1,D
-17.716,122.546,373.2,1,1,2018-12-02,0535,A,100,6.0NRT,305.4,108.8,D
-17.718,122.536,383.4,1,1,2018-12-02,0535,A,100,6.0NRT,308.7,148.4,D
-17.719,122.527,347.2,1,1,2018-12-02,0535,A,89,6.0NRT,307.7,36.5,D
-17.72,122.518,332.7,1,1,2018-12-02,0535,A,62,6.0NRT,306.7,11.9,D
-17.707,122.544,436.7,1,1,2018-12-02,0535,A,100,6.0NRT,311.2,534.6,D
-17.709,122.535,410.7,1,1,2018-12-02,0535,A,100,6.0NRT,313.3,303.5,D
-17.71,122.526,362.5,1,1,2018-12-02,0535,A,100,6.0NRT,307.2,72.3,D
-17.711,122.516,331.8,1,1,2018-12-02,0535,A,58,6.0NRT,304.6,10.2,D
-17.212,124.63,345.1,1.1,1.1,2018-12-02,0535,A,87,6.0NRT,312.2,31.8,D
-17.214,124.62,342.7,1.1,1.1,2018-12-02,0535,A,84,6.0NRT,310.8,26.4,D
-17.202,124.629,339.1,1.1,1.1,2018-12-02,0535,A,76,6.0NRT,311.7,17,D
-17.191,124.638,336,1.1,1.1,2018-12-02,0535,A,47,6.0NRT,311.5,11.9,D
-17.172,124.701,343.6,1.2,1.1,2018-12-02,0535,A,76,6.0NRT,313.3,25.5,D
-17.173,124.69,345.2,1.1,1.1,2018-12-02,0535,A,76,6.0NRT,314.1,28.6,D
-17.501,122.509,336,1,1,2018-12-02,0535,A,63,6.0NRT,310,12,D
-17.165,124.677,339.3,1.1,1.1,2018-12-02,0535,A,76,6.0NRT,311,19.4,D
-17.492,122.507,333.7,1,1,2018-12-02,0535,A,60,6.0NRT,308.8,10.1,D
-16.99,125.208,344,1.2,1.1,2018-12-02,0535,A,85,6.0NRT,306.6,41.8,D
-16.905,125.222,337.7,1.2,1.1,2018-12-02,0535,A,72,6.0NRT,309.8,26.6,D
-16.895,125.221,341.1,1.2,1.1,2018-12-02,0535,A,77,6.0NRT,309,34.3,D
-16.955,124.194,352.5,1.1,1,2018-12-02,0535,A,94,6.0NRT,304.5,55,D
-16.944,124.203,356.9,1.1,1,2018-12-02,0535,A,97,6.0NRT,307.6,61.3,D
-16.946,124.193,379.4,1.1,1,2018-12-02,0535,A,100,6.0NRT,307,150,D
-16.947,124.182,334.2,1.1,1,2018-12-02,0535,A,66,6.0NRT,304.3,19.6,D
-15.488,130.885,331.8,3.3,1.7,2018-12-02,0535,A,57,6.0NRT,308,71.2,D
-15.071,132.963,331.8,4.8,2,2018-12-02,0535,A,59,6.0NRT,301.5,148.5,D
-15.473,130.883,330.7,3.3,1.7,2018-12-02,0535,A,42,6.0NRT,305.8,60.2,D
-15.605,130.171,339.1,2.9,1.6,2018-12-02,0535,A,81,6.0NRT,304,98.6,D
-15.562,130.162,349.2,2.9,1.6,2018-12-02,0535,A,92,6.0NRT,304,192.3,D
-15.547,130.159,338.7,2.9,1.6,2018-12-02,0535,A,79,6.0NRT,300.7,98.8,D
-15.072,132.955,328.2,4.8,2,2018-12-02,0535,A,48,6.0NRT,301.9,110.9,D
-15.56,130.154,351.1,2.9,1.6,2018-12-02,0535,A,93,6.0NRT,304.6,208.8,D
-16.031,126.628,345.8,1.6,1.2,2018-12-02,0535,A,72,6.0NRT,314.1,56.7,D
-16.033,126.614,343.6,1.6,1.2,2018-12-02,0535,A,79,6.0NRT,312.3,41.4,D
-16.035,126.599,342.8,1.6,1.2,2018-12-02,0535,A,51,6.0NRT,308,44.4,D
-16.008,126.625,346.6,1.6,1.2,2018-12-02,0535,A,90,6.0NRT,307.6,69.6,D
-16.011,126.61,339,1.6,1.2,2018-12-02,0535,A,81,6.0NRT,307.2,41.8,D
-16.007,126.618,342.6,1.6,1.2,2018-12-02,0535,A,85,6.0NRT,307.1,55.9,D
-16.075,125.993,331.2,1.4,1.2,2018-12-02,0535,A,45,6.0NRT,306.1,20.4,D
-16.079,125.967,344,1.4,1.2,2018-12-02,0535,A,76,6.0NRT,306.5,54.7,D
-16.067,125.978,331.7,1.4,1.2,2018-12-02,0535,A,67,6.0NRT,295.1,21.1,D
-16.069,125.965,353.6,1.4,1.2,2018-12-02,0535,A,95,6.0NRT,305.8,86.8,D
-14.809,132.705,331.5,4.7,2,2018-12-02,0535,A,68,6.0NRT,294.3,186.8,D
-14.811,132.701,327.4,4.7,2,2018-12-02,0535,A,58,6.0NRT,294.6,139.7,D
-15.028,130.793,326.8,3.3,1.7,2018-12-02,0535,A,47,6.0NRT,303.1,48.3,D
-15.013,130.79,337.2,3.3,1.7,2018-12-02,0535,A,80,6.0NRT,300.5,126.2,D
-15.019,130.76,342.7,3.3,1.7,2018-12-02,0535,A,86,6.0NRT,303.7,179.8,D
-14.998,130.787,361,3.3,1.7,2018-12-02,0535,A,100,6.0NRT,298.9,410.1,D
-15.003,130.757,363.6,3.3,1.7,2018-12-02,0535,A,100,6.0NRT,301.9,451,D
-15.019,130.787,337.1,3.3,1.7,2018-12-02,0535,A,80,6.0NRT,302.4,123.4,D
-15.024,130.756,331.4,3.3,1.7,2018-12-02,0535,A,69,6.0NRT,303.6,77.7,D
-15.003,130.784,363.6,3.3,1.7,2018-12-02,0535,A,100,6.0NRT,298.5,452.8,D
-15.009,130.753,355.7,3.3,1.7,2018-12-02,0535,A,97,6.0NRT,302.7,330.3,D
-14.988,130.78,330.2,3.3,1.7,2018-12-02,0535,A,62,6.0NRT,297.9,62.1,D
-15.167,129.026,343.1,2.4,1.5,2018-12-02,0535,A,87,6.0NRT,302,103.5,D
-15.171,129.004,356.2,2.4,1.5,2018-12-02,0535,A,97,6.0NRT,304.6,211,D
-15.179,128.959,341.2,2.4,1.5,2018-12-02,0535,A,80,6.0NRT,301.5,104.2,D
-15.154,129.024,331.7,2.4,1.5,2018-12-02,0535,A,70,6.0NRT,304.1,38.3,D
-15.158,129.001,338.8,2.4,1.5,2018-12-02,0535,A,82,6.0NRT,304.6,81.8,D
-15.144,128.999,333.4,2.4,1.5,2018-12-02,0535,A,68,6.0NRT,304.8,50.8,D
-15.549,126.329,342.3,1.5,1.2,2018-12-02,0535,A,75,6.0NRT,308.1,45.3,D
-15.536,126.341,354.8,1.5,1.2,2018-12-02,0535,A,91,6.0NRT,309.1,99.5,D
-15.539,126.327,344.8,1.5,1.2,2018-12-02,0535,A,88,6.0NRT,309.4,60.9,D
-15.525,126.339,333.6,1.5,1.2,2018-12-02,0535,A,43,6.0NRT,290.6,29.2,D
-15.495,126.371,334.2,1.5,1.2,2018-12-02,0535,A,75,6.0NRT,294,29.8,D
-15.497,126.357,336.4,1.5,1.2,2018-12-02,0535,A,51,6.0NRT,302.2,36.7,D
-15.448,126.451,331.5,1.6,1.2,2018-12-02,0535,A,60,6.0NRT,306.7,17.3,D
-15.271,126.624,344,1.6,1.2,2018-12-02,0535,A,82,6.0NRT,306.2,67.4,D
-15.268,126.632,331.2,1.6,1.2,2018-12-02,0535,A,21,6.0NRT,299.9,25.1,D
-15.271,126.617,343.8,1.6,1.2,2018-12-02,0535,A,83,6.0NRT,306.7,66.1,D
-15.462,125.346,329.2,1.3,1.1,2018-12-02,0535,A,53,6.0NRT,298.1,20.1,D
-15.429,125.427,360.9,1.3,1.1,2018-12-02,0535,A,100,6.0NRT,304.9,105.4,D
-15.43,125.415,359.8,1.3,1.1,2018-12-02,0535,A,86,6.0NRT,303,102.2,D
-14.801,126.951,350.8,1.7,1.3,2018-12-02,0535,A,93,6.0NRT,305.6,101.3,D
-14.803,126.936,342.1,1.7,1.3,2018-12-02,0535,A,86,6.0NRT,303.9,63,D
-14.789,126.95,335.2,1.7,1.3,2018-12-02,0535,A,75,6.0NRT,305.6,35.5,D
-14.792,126.934,332.5,1.7,1.3,2018-12-02,0535,A,72,6.0NRT,304.9,23.4,D
-14.946,124.659,311.9,1.2,1.1,2018-12-02,0535,A,46,6.0NRT,299,8.4,D
-14.404,124.981,312.9,1.3,1.1,2018-12-02,0535,A,30,6.0NRT,298.3,10.4,D
-14.184,125.726,312.5,1.5,1.2,2018-12-02,0535,A,55,6.0NRT,299.8,12,D
-13.966,123.318,315,1.1,1,2018-12-02,0535,A,59,6.0NRT,295.6,10.1,D
-13.968,123.308,310.6,1.1,1,2018-12-02,0535,A,40,6.0NRT,295.6,6.5,D
-13.943,123.297,310.5,1.1,1,2018-12-02,0535,A,39,6.0NRT,295.7,6.2,D
-12.357,132.031,314.8,4.7,2,2018-12-02,0535,A,26,6.0NRT,288.6,52.7,D
-12.359,132.027,314.9,4.7,2,2018-12-02,0535,A,50,6.0NRT,288.6,57.9,D
-13.792,123.318,320.3,1.1,1,2018-12-02,0535,A,72,6.0NRT,292.5,15.6,D
-8.226,123.649,317.8,1.3,1.1,2018-12-02,0535,A,0,6.0NRT,295.2,11.8,D
-8.228,123.637,320.3,1.3,1.1,2018-12-02,0535,A,0,6.0NRT,296.4,15.5,D
-4.184,120.161,316.2,1,1,2018-12-02,0540,A,13,6.0NRT,297.7,8.8,D
0.695,117.144,316.9,1,1,2018-12-02,0540,A,72,6.0NRT,291.9,10.2,D
0.693,117.134,312.9,1,1,2018-12-02,0540,A,63,6.0NRT,290.1,7.1,D
0.839,116.929,314.5,1.1,1,2018-12-02,0540,A,69,6.0NRT,294.7,7.9,D
0.901,116.924,312.9,1.1,1,2018-12-02,0540,A,67,6.0NRT,294.9,6.5,D
1.153,117.713,317.7,1,1,2018-12-02,0540,A,72,6.0NRT,296.2,8.9,D
1.774,117.937,333.2,1,1,2018-12-02,0540,A,87,6.0NRT,299.2,26.8,D
1.773,117.928,320.5,1,1,2018-12-02,0540,A,78,6.0NRT,297.2,11.7,D
2.192,117.444,319.3,1,1,2018-12-02,0540,A,42,6.0NRT,303.8,9,D
2.159,117.088,316.2,1,1,2018-12-02,0540,A,71,6.0NRT,297.4,7.7,D
2.158,117.079,320,1,1,2018-12-02,0540,A,76,6.0NRT,295.9,11.7,D
2.268,117.206,312.2,1,1,2018-12-02,0540,A,65,6.0NRT,296.2,4.9,D
2.371,117.534,317,1,1,2018-12-02,0540,A,52,6.0NRT,297.9,10.1,D
2.521,117.753,312,1,1,2018-12-02,0540,A,63,6.0NRT,295.7,5.2,D
11.764,120.021,345.6,1.4,1.2,2018-12-02,0540,A,81,6.0NRT,299.3,80,D
11.762,120.008,327,1.4,1.2,2018-12-02,0540,A,80,6.0NRT,297.8,31.6,D
22.688,72.553,303.1,1,1,2018-12-02,0555,T,55,6.0NRT,282.5,4.1,D
21.69,74.634,316.8,1.2,1.1,2018-12-02,0555,T,69,6.0NRT,297.1,13.2,D
21.286,76.877,324.4,1.7,1.3,2018-12-02,0555,T,79,6.0NRT,294.6,42.9,D
21.283,76.893,329.5,1.7,1.3,2018-12-02,0555,T,84,6.0NRT,294.9,56.7,D
21.287,76.887,333.6,1.7,1.3,2018-12-02,0555,T,87,6.0NRT,295.3,67.3,D
21.665,74.587,315.2,1.2,1.1,2018-12-02,0555,T,66,6.0NRT,290,12.8,D
19.356,75.828,305.6,1.6,1.2,2018-12-02,0555,T,56,6.0NRT,279.9,10.6,D
18.788,74.412,312.2,1.3,1.1,2018-12-02,0555,T,32,6.0NRT,298.3,7.9,D
18.207,73.116,318.4,1.1,1.1,2018-12-02,0555,T,77,6.0NRT,301.5,12.8,D
40.781,80.811,303.5,1.3,1.1,2018-12-02,0550,T,56,6.0NRT,272,11.4,D
40.864,69.532,305.1,1.9,1.3,2018-12-02,0550,T,60,6.0NRT,276.6,23.3,D
40.871,69.526,302.3,1.9,1.3,2018-12-02,0550,T,52,6.0NRT,277.5,19.2,D
33.443,73.114,302.1,1,1,2018-12-02,0550,T,50,6.0NRT,292,3.1,D
33.435,71.741,304.3,1.2,1.1,2018-12-02,0550,T,52,6.0NRT,292.7,4.5,D
32.67,73.585,303,1,1,2018-12-02,0550,T,36,6.0NRT,292.5,3.3,D
32.296,74.629,306.1,1,1,2018-12-02,0550,T,60,6.0NRT,293.3,5.2,D
32.357,74.156,304.6,1,1,2018-12-02,0550,T,53,6.0NRT,294.4,3.9,D
32.376,71.804,304.1,1.1,1.1,2018-12-02,0550,T,41,6.0NRT,292.9,4.1,D
32.216,71.545,310.4,1.1,1.1,2018-12-02,0550,T,65,6.0NRT,294.5,7.7,D
30.137,77.241,304.4,1.3,1.1,2018-12-02,0550,T,55,6.0NRT,292.9,5.6,D
30.107,77.004,303.6,1.2,1.1,2018-12-02,0550,T,49,6.0NRT,293.3,5,D
29.839,77.234,310.4,1.3,1.1,2018-12-02,0550,T,68,6.0NRT,295.5,10,D
29.838,77.242,305.7,1.3,1.1,2018-12-02,0550,T,51,6.0NRT,295.2,5.6,D
29.733,75.302,313.4,1.1,1,2018-12-02,0550,T,64,6.0NRT,300.1,7.2,D
29.731,75.313,316.9,1.1,1,2018-12-02,0550,T,70,6.0NRT,300.3,10.4,D
29.657,75.257,312.4,1.1,1,2018-12-02,0550,T,61,6.0NRT,300.7,5.7,D
29.655,75.268,323.1,1.1,1,2018-12-02,0550,T,78,6.0NRT,300.7,16.3,D
29.627,75.207,320.8,1.1,1,2018-12-02,0550,T,75,6.0NRT,300.2,12.9,D
29.62,75.199,312.4,1.1,1,2018-12-02,0550,T,60,6.0NRT,300.1,5.9,D
29.619,75.21,317.9,1.1,1,2018-12-02,0550,T,71,6.0NRT,299.9,11,D
29.595,75.239,316.4,1.1,1,2018-12-02,0550,T,61,6.0NRT,301.2,8.2,D
29.594,75.249,319.4,1.1,1,2018-12-02,0550,T,73,6.0NRT,302.3,11.1,D
29.586,75.237,319,1.1,1,2018-12-02,0550,T,73,6.0NRT,300.5,10.5,D
29.584,75.248,314.1,1.1,1,2018-12-02,0550,T,29,6.0NRT,301.4,5.8,D
29.236,76.424,313.7,1.2,1.1,2018-12-02,0550,T,67,6.0NRT,299.5,10.3,D
28.129,80.333,306.3,2.2,1.4,2018-12-02,0550,T,58,6.0NRT,293.7,15.3,D
28.129,80.328,308,2.2,1.4,2018-12-02,0550,T,61,6.0NRT,293.4,19.5,D
26.892,-101.45,308.3,1.7,1.3,2018-12-02,0520,T,74,6.0NRT,286.4,21.3,N
55.059,-123.003,313,1.4,1.2,2018-12-02,0525,T,80,6.0NRT,268.9,27.9,N
38.797,110.414,301.7,1,1,2018-12-02,0550,A,48,6.0NRT,275,6.9,D
38.806,110.418,300.9,1,1,2018-12-02,0550,A,43,6.0NRT,274.5,7.1,D
1.876,-73.945,305.1,1,1,2018-12-02,0630,A,63,6.0NRT,292,5.9,N
-6.085,-80.029,315,1.7,1.3,2018-12-02,0630,A,90,6.0NRT,287.6,33.8,N
-6.082,-80.036,315.8,1.7,1.3,2018-12-02,0630,A,92,6.0NRT,287.9,35.7,N
18.935,-70.357,302.4,1,1,2018-12-02,0625,A,49,6.0NRT,290.7,5.8,N
18.934,-70.347,312.7,1,1,2018-12-02,0625,A,85,6.0NRT,291.6,12.6,N
18.925,-70.349,301.7,1,1,2018-12-02,0625,A,43,6.0NRT,289.9,5.5,N
11.741,-70.187,301.5,1,1,2018-12-02,0625,A,29,6.0NRT,290.3,4.2,N
11.635,-70.228,316.2,1,1,2018-12-02,0625,A,93,6.0NRT,293.4,13.3,N
11.634,-70.219,304,1,1,2018-12-02,0625,A,58,6.0NRT,293.2,4.1,N
10.059,-64.858,301.2,2.3,1.5,2018-12-02,0625,A,33,6.0NRT,290.2,14,N
9.748,-63.471,304.6,3,1.7,2018-12-02,0625,A,61,6.0NRT,289.7,32.1,N
9.733,-63.473,312.8,3,1.7,2018-12-02,0625,A,86,6.0NRT,289.2,59,N
9.728,-63.445,300.1,3.1,1.7,2018-12-02,0625,A,10,6.0NRT,289.4,17.8,N
9.684,-63.454,301.7,3.1,1.7,2018-12-02,0625,A,44,6.0NRT,289.5,23.6,N
9.684,-63.459,303.2,3.1,1.7,2018-12-02,0625,A,54,6.0NRT,289.6,27.6,N
9.658,-63.576,304.1,3,1.6,2018-12-02,0625,A,24,6.0NRT,289.7,27,N
9.654,-63.549,317.1,3,1.7,2018-12-02,0625,A,94,6.0NRT,290,74.6,N
9.649,-63.521,316.9,3,1.7,2018-12-02,0625,A,94,6.0NRT,289.8,73.7,N
9.623,-63.719,324.6,2.9,1.6,2018-12-02,0625,A,100,6.0NRT,286.9,113.4,N
9.623,-63.726,317.9,2.9,1.6,2018-12-02,0625,A,96,6.0NRT,286.4,84.7,N
9.618,-63.7,308.6,2.9,1.6,2018-12-02,0625,A,75,6.0NRT,287.4,50.4,N
7.892,-72.567,302.4,1,1,2018-12-02,0625,A,49,6.0NRT,291.9,4.4,N
16.146,95.559,317.2,1.7,1.3,2018-12-02,0720,A,65,6.0NRT,298.7,15.5,D
16.522,95.356,315.7,1.7,1.3,2018-12-02,0720,A,62,6.0NRT,299.6,12.9,D
16.586,95.695,316.7,1.8,1.3,2018-12-02,0720,A,65,6.0NRT,299.1,17.2,D
16.765,95.975,323.2,1.9,1.3,2018-12-02,0720,A,47,6.0NRT,299,28.4,D
16.791,95.99,323.3,1.9,1.4,2018-12-02,0720,A,65,6.0NRT,298.2,28.4,D
16.789,95.972,336.2,1.9,1.3,2018-12-02,0720,A,87,6.0NRT,298.5,71.5,D
16.707,94.789,315.1,1.6,1.2,2018-12-02,0720,A,56,6.0NRT,298.9,10.5,D
17.238,96.831,314.7,2.3,1.5,2018-12-02,0720,A,62,6.0NRT,296.9,16.1,D
-27.65,25.531,329.4,3.6,1.8,2018-12-02,0750,T,68,6.0NRT,311.6,69.1,D
-31.364,24.854,327.8,3.2,1.7,2018-12-02,0750,T,75,6.0NRT,308.2,76.9,D
-31.379,24.849,332.6,3.2,1.7,2018-12-02,0750,T,73,6.0NRT,306.6,97.5,D
-31.386,24.88,334.7,3.2,1.7,2018-12-02,0750,T,83,6.0NRT,307.7,110.7,D
-31.36,24.849,325.3,3.2,1.7,2018-12-02,0750,T,62,6.0NRT,308.2,59.5,D
-31.375,24.845,328.2,3.2,1.7,2018-12-02,0750,T,49,6.0NRT,307.1,64.7,D
-31.382,24.876,339.8,3.2,1.7,2018-12-02,0750,T,87,6.0NRT,307.4,152.7,D
34.755,45.142,308.5,1.5,1.2,2018-12-02,0730,T,67,6.0NRT,290.4,14.9,D
34.753,45.159,317.7,1.5,1.2,2018-12-02,0730,T,78,6.0NRT,290.4,27.9,D
33.7,46.234,305.3,1.3,1.1,2018-12-02,0730,T,61,6.0NRT,289.1,8.6,D
33.69,46.232,302,1.3,1.1,2018-12-02,0730,T,37,6.0NRT,289.9,5.8,D
33.25,47.736,301.3,1.1,1,2018-12-02,0730,T,33,6.0NRT,290.6,3.7,D
32.427,51.346,314.3,1.1,1,2018-12-02,0730,T,75,6.0NRT,291.4,11.6,D
32.425,51.357,306.2,1.1,1,2018-12-02,0730,T,62,6.0NRT,291.5,6,D
32.421,51.322,308.4,1.1,1,2018-12-02,0730,T,57,6.0NRT,291.5,6.3,D
