latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.012,31.95,334.7,1.3,1.1,2018-12-01,1135,A,84,6.0NRT,303.7,32.7,D
9.011,31.938,328.7,1.3,1.1,2018-12-01,1135,A,67,6.0NRT,302.3,20.9,D
8.913,31.227,328.1,1.2,1.1,2018-12-01,1135,A,76,6.0NRT,309,14.3,D
8.912,31.216,341,1.2,1.1,2018-12-01,1135,A,89,6.0NRT,308.4,38.2,D
8.692,29.638,324.1,1,1,2018-12-01,1135,A,75,6.0NRT,290.6,14.8,D
8.924,31.236,333.1,1.2,1.1,2018-12-01,1135,A,82,6.0NRT,308.5,22.4,D
8.923,31.225,351.2,1.2,1.1,2018-12-01,1135,A,95,6.0NRT,311,63.2,D
8.921,31.214,353.8,1.2,1.1,2018-12-01,1135,A,96,6.0NRT,310,69.9,D
8.92,31.204,330.6,1.2,1.1,2018-12-01,1135,A,78,6.0NRT,307.1,16.3,D
8.675,29.453,327.8,1,1,2018-12-01,1135,A,66,6.0NRT,284.4,19.1,D
8.689,29.488,319.1,1,1,2018-12-01,1135,A,61,6.0NRT,289.1,8.1,D
8.683,29.442,349.8,1,1,2018-12-01,1135,A,95,6.0NRT,289.3,55,D
8.337,27.039,323.6,1.1,1,2018-12-01,1135,A,77,6.0NRT,281.9,16.3,D
8.345,27.041,325.2,1.1,1,2018-12-01,1135,A,78,6.0NRT,279,20.2,D
8.344,27.032,312.3,1.1,1,2018-12-01,1135,A,38,6.0NRT,280,6.9,D
8.703,29.452,333.1,1,1,2018-12-01,1135,A,84,6.0NRT,286.9,25,D
8.702,29.442,338.9,1,1,2018-12-01,1135,A,89,6.0NRT,286.9,35.2,D
8.7,29.433,324.1,1,1,2018-12-01,1135,A,64,6.0NRT,285.6,15.6,D
8.331,26.885,332.4,1.1,1,2018-12-01,1135,A,80,6.0NRT,282.8,27.5,D
8.243,26.301,339.9,1.2,1.1,2018-12-01,1135,A,90,6.0NRT,291,43.6,D
8.242,26.291,327.4,1.2,1.1,2018-12-01,1135,A,81,6.0NRT,288.3,22.1,D
8.916,30.929,357.6,1.2,1.1,2018-12-01,1135,A,98,6.0NRT,309.3,80.6,D
8.915,30.918,350.2,1.2,1.1,2018-12-01,1135,A,94,6.0NRT,307.1,62.1,D
8.718,29.496,319.6,1,1,2018-12-01,1135,A,68,6.0NRT,290.5,7.7,D
8.717,29.487,320.5,1,1,2018-12-01,1135,A,68,6.0NRT,289.8,8.6,D
8.342,26.893,347.4,1.1,1,2018-12-01,1135,A,94,6.0NRT,282.6,53,D
8.34,26.884,351.2,1.1,1,2018-12-01,1135,A,96,6.0NRT,282.9,63,D
8.239,26.206,324.8,1.2,1.1,2018-12-01,1135,A,79,6.0NRT,281.3,21,D
8.237,26.196,322.5,1.2,1.1,2018-12-01,1135,A,76,6.0NRT,283.5,17.9,D
8.02,24.783,321.2,1.4,1.2,2018-12-01,1135,A,54,6.0NRT,271.4,26.1,D
9.063,31.948,343.3,1.3,1.1,2018-12-01,1135,A,90,6.0NRT,303.2,51.5,D
9.061,31.936,377.1,1.3,1.1,2018-12-01,1135,A,100,6.0NRT,305.1,191,D
9.06,31.924,348.4,1.3,1.1,2018-12-01,1135,A,93,6.0NRT,305.2,65.7,D
9.057,31.901,323.1,1.3,1.1,2018-12-01,1135,A,38,6.0NRT,302.8,9.6,D
9.055,31.889,323.7,1.3,1.1,2018-12-01,1135,A,60,6.0NRT,301.4,10.9,D
8.733,29.532,322.1,1,1,2018-12-01,1135,A,69,6.0NRT,289.7,11.5,D
8.731,29.522,323.4,1,1,2018-12-01,1135,A,74,6.0NRT,288.2,12.4,D
8.353,26.902,331.7,1.1,1,2018-12-01,1135,A,39,6.0NRT,279.4,23.8,D
8.766,29.706,314.6,1,1,2018-12-01,1135,A,49,6.0NRT,288.8,5.1,D
8.508,27.895,315.5,1,1,2018-12-01,1135,A,63,6.0NRT,280.7,8.7,D
8.359,26.881,343.6,1.1,1,2018-12-01,1135,A,92,6.0NRT,282.2,46.6,D
9.077,31.898,327.3,1.3,1.1,2018-12-01,1135,A,17,6.0NRT,303.7,15.7,D
9.075,31.886,331.2,1.3,1.1,2018-12-01,1135,A,79,6.0NRT,303.9,24.3,D
8.41,27.159,313,1.1,1,2018-12-01,1135,A,29,6.0NRT,283.6,5.2,D
8.4,27.092,322.4,1.1,1,2018-12-01,1135,A,75,6.0NRT,282.8,15.7,D
8.398,27.082,331.9,1.1,1,2018-12-01,1135,A,84,6.0NRT,283.9,27.8,D
8.029,24.635,307.8,1.5,1.2,2018-12-01,1135,A,35,6.0NRT,273,8.6,D
8.751,29.463,318.4,1,1,2018-12-01,1135,A,39,6.0NRT,286.9,6.8,D
8.234,25.911,320.1,1.2,1.1,2018-12-01,1135,A,49,6.0NRT,281.3,15.3,D
8.046,24.673,318.3,1.5,1.2,2018-12-01,1135,A,73,6.0NRT,276.5,20.9,D
8.961,30.901,326.9,1.2,1.1,2018-12-01,1135,A,53,6.0NRT,304.2,13.1,D
8.96,30.891,330.6,1.2,1.1,2018-12-01,1135,A,64,6.0NRT,307.9,21.1,D
8.239,25.877,326.7,1.2,1.1,2018-12-01,1135,A,78,6.0NRT,287.2,24.4,D
8.482,27.466,320.2,1,1,2018-12-01,1135,A,70,6.0NRT,287.8,10.6,D
8.437,27.155,354.5,1.1,1,2018-12-01,1135,A,97,6.0NRT,283.3,71.2,D
8.436,27.145,317.2,1.1,1,2018-12-01,1135,A,45,6.0NRT,282,8.4,D
8.325,26.394,325.6,1.1,1.1,2018-12-01,1135,A,79,6.0NRT,286.3,19.3,D
8.307,26.27,316.5,1.2,1.1,2018-12-01,1135,A,56,6.0NRT,285.4,8.5,D
8.306,26.26,332.6,1.2,1.1,2018-12-01,1135,A,85,6.0NRT,286,30.9,D
8.659,28.628,323.7,1,1,2018-12-01,1135,A,44,6.0NRT,298.2,9.1,D
8.658,28.619,326.7,1,1,2018-12-01,1135,A,79,6.0NRT,295.2,13.7,D
8.425,27.01,311.9,1.1,1,2018-12-01,1135,A,27,6.0NRT,280.6,5.3,D
8.877,30.117,325.7,1.1,1,2018-12-01,1135,A,68,6.0NRT,307.3,10.8,D
8.669,28.63,328.2,1,1,2018-12-01,1135,A,73,6.0NRT,298.8,14.3,D
8.668,28.621,363.5,1,1,2018-12-01,1135,A,100,6.0NRT,299.2,84,D
8.666,28.612,350.1,1,1,2018-12-01,1135,A,95,6.0NRT,296.3,51.5,D
8.793,29.442,321.1,1,1,2018-12-01,1135,A,71,6.0NRT,281.5,11.1,D
8.46,27.136,322.9,1.1,1,2018-12-01,1135,A,75,6.0NRT,282.1,16.7,D
8.267,25.856,314.1,1.2,1.1,2018-12-01,1135,A,43,6.0NRT,282.9,8.7,D
9.259,32.829,347.7,1.5,1.2,2018-12-01,1135,A,93,6.0NRT,302.2,86.6,D
8.225,25.517,320.4,1.3,1.1,2018-12-01,1135,A,74,6.0NRT,290,17.8,D
9.27,32.827,332.1,1.5,1.2,2018-12-01,1135,A,72,6.0NRT,301.1,37,D
9.268,32.814,339.4,1.5,1.2,2018-12-01,1135,A,88,6.0NRT,300.6,56.7,D
9.125,31.731,331.1,1.3,1.1,2018-12-01,1135,A,66,6.0NRT,307.2,20.3,D
8.259,25.675,308.9,1.3,1.1,2018-12-01,1135,A,17,6.0NRT,276.9,7.4,D
9.281,32.826,335.8,1.5,1.2,2018-12-01,1135,A,85,6.0NRT,298.7,47.5,D
9.266,32.716,328.3,1.5,1.2,2018-12-01,1135,A,76,6.0NRT,304.8,23.6,D
8.158,24.875,327.6,1.4,1.2,2018-12-01,1135,A,0,6.0NRT,270.2,37.6,D
8.896,29.844,320.9,1,1,2018-12-01,1135,A,53,6.0NRT,299.5,5.1,D
8.894,29.834,321.1,1,1,2018-12-01,1135,A,62,6.0NRT,300.9,5.5,D
8.794,29.126,343.2,1,1,2018-12-01,1135,A,91,6.0NRT,287.5,43.6,D
8.793,29.117,346.2,1,1,2018-12-01,1135,A,93,6.0NRT,286.3,49.4,D
8.106,24.466,306.9,1.5,1.2,2018-12-01,1135,A,34,6.0NRT,276.5,9.2,D
8.104,24.452,320.2,1.5,1.2,2018-12-01,1135,A,66,6.0NRT,276.7,28.8,D
9.283,32.591,336,1.5,1.2,2018-12-01,1135,A,72,6.0NRT,303.3,35.3,D
9.07,31.03,323.2,1.2,1.1,2018-12-01,1135,A,65,6.0NRT,304.9,9.9,D
9.068,31.019,325.2,1.2,1.1,2018-12-01,1135,A,69,6.0NRT,306,12.3,D
8.803,29.125,319.3,1,1,2018-12-01,1135,A,69,6.0NRT,286.4,11.4,D
8.802,29.116,316,1,1,2018-12-01,1135,A,55,6.0NRT,285.5,8.7,D
8.823,29.196,313.1,1,1,2018-12-01,1135,A,50,6.0NRT,281.6,6.2,D
8.483,26.776,314.7,1.1,1,2018-12-01,1135,A,52,6.0NRT,282.4,5.8,D
9.184,31.633,359,1.3,1.1,2018-12-01,1135,A,99,6.0NRT,307,95.2,D
9.183,31.622,333.4,1.3,1.1,2018-12-01,1135,A,81,6.0NRT,305.4,24.8,D
8.265,25.241,316.7,1.3,1.1,2018-12-01,1135,A,57,6.0NRT,273,17.3,D
9.196,31.643,342.7,1.3,1.1,2018-12-01,1135,A,89,6.0NRT,308.4,43.1,D
9.194,31.632,381.5,1.3,1.1,2018-12-01,1135,A,100,6.0NRT,310.2,202.4,D
9.193,31.621,337.6,1.3,1.1,2018-12-01,1135,A,85,6.0NRT,304.4,32.4,D
8.884,29.366,323.6,1,1,2018-12-01,1135,A,74,6.0NRT,275.5,18.1,D
8.883,29.357,327.4,1,1,2018-12-01,1135,A,79,6.0NRT,275.7,23.3,D
8.873,29.284,314.5,1,1,2018-12-01,1135,A,48,6.0NRT,278.8,8.8,D
9.279,32.192,325.6,1.4,1.2,2018-12-01,1135,A,70,6.0NRT,304.8,18,D
9.206,31.642,361.7,1.3,1.1,2018-12-01,1135,A,100,6.0NRT,308.8,103.1,D
9.204,31.631,349.4,1.3,1.1,2018-12-01,1135,A,94,6.0NRT,305.5,59.9,D
9.127,31.058,324,1.2,1.1,2018-12-01,1135,A,47,6.0NRT,306.2,8.4,D
9.126,31.047,325.9,1.2,1.1,2018-12-01,1135,A,66,6.0NRT,308.2,11.9,D
9.075,30.674,324.8,1.1,1.1,2018-12-01,1135,A,70,6.0NRT,304.3,15.7,D
8.946,29.744,318.4,1,1,2018-12-01,1135,A,55,6.0NRT,297.2,5.1,D
8.945,29.734,323,1,1,2018-12-01,1135,A,71,6.0NRT,298.2,10.4,D
9.299,32.266,352.9,1.4,1.2,2018-12-01,1135,A,96,6.0NRT,302.7,93.7,D
9.298,32.253,335.5,1.4,1.2,2018-12-01,1135,A,83,6.0NRT,301.9,39.8,D
9.219,31.664,342,1.3,1.1,2018-12-01,1135,A,87,6.0NRT,307.4,44.4,D
9.217,31.652,365.7,1.3,1.1,2018-12-01,1135,A,100,6.0NRT,309.5,122.3,D
9.216,31.641,339.7,1.3,1.1,2018-12-01,1135,A,87,6.0NRT,305.6,34.3,D
9.122,30.951,327.2,1.2,1.1,2018-12-01,1135,A,60,6.0NRT,306.1,13.4,D
9.121,30.941,327.2,1.2,1.1,2018-12-01,1135,A,61,6.0NRT,308.4,13.6,D
8.843,28.946,322.5,1,1,2018-12-01,1135,A,74,6.0NRT,282.3,15.2,D
9.31,32.265,333.1,1.4,1.2,2018-12-01,1135,A,81,6.0NRT,302,36.3,D
8.963,29.732,325.5,1,1,2018-12-01,1135,A,75,6.0NRT,297.9,12.3,D
8.771,28.379,329.8,1,1,2018-12-01,1135,A,83,6.0NRT,301.8,15.9,D
8.77,28.37,326.3,1,1,2018-12-01,1135,A,79,6.0NRT,299.6,11.5,D
8.565,26.966,309.5,1.1,1,2018-12-01,1135,A,35,6.0NRT,277,3.5,D
8.892,29.161,338.4,1,1,2018-12-01,1135,A,88,6.0NRT,282.8,34,D
8.891,29.152,360,1,1,2018-12-01,1135,A,100,6.0NRT,285.1,79.6,D
8.889,29.143,328.8,1,1,2018-12-01,1135,A,81,6.0NRT,282.5,20,D
8.871,29.016,311.6,1,1,2018-12-01,1135,A,0,6.0NRT,269.6,7.4,D
9.539,33.826,333.5,1.8,1.3,2018-12-01,1135,A,52,6.0NRT,301,56,D
8.934,29.396,324,1,1,2018-12-01,1135,A,74,6.0NRT,287,16.2,D
8.933,29.387,317.7,1,1,2018-12-01,1135,A,57,6.0NRT,285,9.8,D
8.901,29.159,319.6,1,1,2018-12-01,1135,A,32,6.0NRT,281.6,10.5,D
8.9,29.15,327.9,1,1,2018-12-01,1135,A,80,6.0NRT,280.8,19.2,D
8.659,27.475,318.5,1,1,2018-12-01,1135,A,64,6.0NRT,287.9,7.1,D
8.335,25.291,321.9,1.3,1.1,2018-12-01,1135,A,75,6.0NRT,286.8,21.4,D
9.128,30.708,332.7,1.1,1.1,2018-12-01,1135,A,61,6.0NRT,310.5,20.3,D
9.034,30.039,327.8,1.1,1,2018-12-01,1135,A,77,6.0NRT,306.8,12.9,D
9.14,30.727,331.9,1.1,1.1,2018-12-01,1135,A,76,6.0NRT,309.6,16.7,D
9.139,30.717,332.3,1.1,1.1,2018-12-01,1135,A,73,6.0NRT,310,17.7,D
9.137,30.707,344.4,1.1,1.1,2018-12-01,1135,A,91,6.0NRT,310.4,42.8,D
9.007,29.783,328.1,1,1,2018-12-01,1135,A,41,6.0NRT,299,14.4,D
9.006,29.773,357.8,1,1,2018-12-01,1135,A,99,6.0NRT,301.7,72.3,D
9.005,29.764,344.1,1,1,2018-12-01,1135,A,91,6.0NRT,298.6,41.3,D
8.883,28.904,353.6,1,1,2018-12-01,1135,A,97,6.0NRT,294.1,57.7,D
8.441,25.867,331.2,1.2,1.1,2018-12-01,1135,A,62,6.0NRT,284.9,28.8,D
8.274,24.745,311.8,1.4,1.2,2018-12-01,1135,A,54,6.0NRT,274.2,13.2,D
9.145,30.731,324.4,1.1,1.1,2018-12-01,1135,A,54,6.0NRT,308.5,7.7,D
9.143,30.721,328.3,1.1,1.1,2018-12-01,1135,A,75,6.0NRT,310,13.7,D
9.017,29.795,327.2,1,1,2018-12-01,1135,A,31,6.0NRT,300.5,10,D
9.016,29.785,327.7,1,1,2018-12-01,1135,A,39,6.0NRT,301,11,D
8.442,25.861,328.3,1.2,1.1,2018-12-01,1135,A,49,6.0NRT,285.9,23.5,D
8.267,24.74,310.1,1.4,1.2,2018-12-01,1135,A,40,6.0NRT,274,11.1,D
9.771,35.574,315.1,2.5,1.5,2018-12-01,1135,A,25,6.0NRT,299.4,24.8,D
9.027,29.803,328.5,1,1,2018-12-01,1135,A,67,6.0NRT,301.5,13.9,D
9.026,29.793,324.2,1,1,2018-12-01,1135,A,31,6.0NRT,302,7.7,D
8.64,27.106,339.4,1.1,1,2018-12-01,1135,A,90,6.0NRT,279.4,39.9,D
8.639,27.097,323.1,1.1,1,2018-12-01,1135,A,77,6.0NRT,278.1,16.5,D
9.38,32.353,336.1,1.4,1.2,2018-12-01,1135,A,84,6.0NRT,304.7,44,D
9.378,32.34,359,1.4,1.2,2018-12-01,1135,A,99,6.0NRT,306.4,122.2,D
8.897,28.813,323.7,1,1,2018-12-01,1135,A,69,6.0NRT,292.8,10.9,D
8.896,28.804,324.7,1,1,2018-12-01,1135,A,62,6.0NRT,295.1,12.1,D
8.649,27.105,314.2,1.1,1,2018-12-01,1135,A,42,6.0NRT,279.4,6.9,D
9.006,29.521,319.7,1,1,2018-12-01,1135,A,44,6.0NRT,299.8,6.1,D
9.21,30.923,329.7,1.2,1.1,2018-12-01,1135,A,76,6.0NRT,307.5,18.7,D
9.208,30.912,324.8,1.2,1.1,2018-12-01,1135,A,67,6.0NRT,306.7,11.5,D
9.016,29.52,326.7,1,1,2018-12-01,1135,A,77,6.0NRT,301.8,14.1,D
9.074,29.873,326.7,1,1,2018-12-01,1135,A,44,6.0NRT,305.9,11.3,D
8.496,25.886,316.1,1.2,1.1,2018-12-01,1135,A,62,6.0NRT,285.2,9.7,D
10.062,37.371,321.8,3.6,1.8,2018-12-01,1135,A,65,6.0NRT,307.9,46.1,D
9.311,31.449,345.9,1.2,1.1,2018-12-01,1135,A,91,6.0NRT,305.3,57.3,D
9.31,31.437,345.9,1.2,1.1,2018-12-01,1135,A,80,6.0NRT,307.4,57,D
9.291,31.304,327,1.2,1.1,2018-12-01,1135,A,67,6.0NRT,305.6,15.1,D
9.288,31.282,326.9,1.2,1.1,2018-12-01,1135,A,55,6.0NRT,305,14.6,D
9.217,30.763,328.2,1.1,1.1,2018-12-01,1135,A,39,6.0NRT,310.9,9.2,D
9.321,31.447,333.1,1.2,1.1,2018-12-01,1135,A,76,6.0NRT,306.8,29.4,D
9.3,31.292,331.4,1.2,1.1,2018-12-01,1135,A,78,6.0NRT,303.8,23.7,D
9.298,31.281,329.1,1.2,1.1,2018-12-01,1135,A,71,6.0NRT,304.2,20.5,D
9.225,30.751,328.7,1.1,1.1,2018-12-01,1135,A,60,6.0NRT,310.7,10.7,D
8.955,28.832,323,1,1,2018-12-01,1135,A,63,6.0NRT,293.3,8.3,D
8.355,24.752,326.5,1.4,1.2,2018-12-01,1135,A,50,6.0NRT,292.4,26.7,D
9.15,30.144,325.1,1.1,1,2018-12-01,1135,A,72,6.0NRT,306.2,12.4,D
8.671,26.805,316.4,1.1,1,2018-12-01,1135,A,68,6.0NRT,279,10.7,D
8.67,26.795,310,1.1,1,2018-12-01,1135,A,48,6.0NRT,278.2,4.7,D
8.36,24.745,320.8,1.4,1.2,2018-12-01,1135,A,46,6.0NRT,295,15.6,D
10.076,37.394,322.4,3.6,1.8,2018-12-01,1135,A,64,6.0NRT,306.7,53.1,D
10.072,37.361,322.5,3.6,1.8,2018-12-01,1135,A,68,6.0NRT,307,51.7,D
9.096,29.634,328.7,1,1,2018-12-01,1135,A,79,6.0NRT,304.9,16.2,D
8.435,25.153,331.3,1.3,1.1,2018-12-01,1135,A,84,6.0NRT,285.3,39.9,D
8.433,25.141,311.9,1.3,1.2,2018-12-01,1135,A,43,6.0NRT,282,9.3,D
8.414,25.019,318.8,1.4,1.2,2018-12-01,1135,A,70,6.0NRT,289.4,14.2,D
9.245,30.648,329.6,1.1,1.1,2018-12-01,1135,A,67,6.0NRT,307.8,13.9,D
9.244,30.638,332.2,1.1,1.1,2018-12-01,1135,A,80,6.0NRT,310.9,17.6,D
9.187,30.221,323.1,1.1,1,2018-12-01,1135,A,67,6.0NRT,304.1,13.1,D
9.117,29.716,325.3,1,1,2018-12-01,1135,A,74,6.0NRT,306.6,10.2,D
8.529,25.694,319.1,1.2,1.1,2018-12-01,1135,A,71,6.0NRT,291.4,10,D
8.445,25.152,311.6,1.3,1.1,2018-12-01,1135,A,35,6.0NRT,284.1,9.1,D
8.373,24.69,356.2,1.4,1.2,2018-12-01,1135,A,98,6.0NRT,295.5,114.9,D
8.371,24.677,321.5,1.5,1.2,2018-12-01,1135,A,42,6.0NRT,294.7,16.7,D
8.315,24.316,310.3,1.5,1.2,2018-12-01,1135,A,35,6.0NRT,281.8,12.8,D
9.724,34.225,328,2,1.4,2018-12-01,1135,A,78,6.0NRT,299,45.2,D
9.449,32.093,323.4,1.4,1.2,2018-12-01,1135,A,57,6.0NRT,304.3,14.1,D
9.447,32.081,339,1.4,1.2,2018-12-01,1135,A,86,6.0NRT,303.9,47.5,D
9.244,30.566,334.9,1.1,1.1,2018-12-01,1135,A,83,6.0NRT,307.2,25.2,D
8.384,24.688,346.3,1.4,1.2,2018-12-01,1135,A,93,6.0NRT,295.7,77.5,D
9.461,32.104,323.3,1.4,1.2,2018-12-01,1135,A,32,6.0NRT,305.7,12.8,D
8.405,24.751,319.5,1.4,1.2,2018-12-01,1135,A,36,6.0NRT,294.4,12.9,D
8.415,24.749,318.6,1.4,1.2,2018-12-01,1135,A,40,6.0NRT,292,12.2,D
8.381,24.528,328,1.5,1.2,2018-12-01,1135,A,81,6.0NRT,291.9,36.8,D
8.394,24.539,334.8,1.5,1.2,2018-12-01,1135,A,87,6.0NRT,295.4,49.6,D
8.392,24.526,345.8,1.5,1.2,2018-12-01,1135,A,93,6.0NRT,294.3,83.9,D
10.148,37.191,321.5,3.4,1.7,2018-12-01,1135,A,67,6.0NRT,306.4,58.4,D
8.404,24.537,349.7,1.5,1.2,2018-12-01,1135,A,95,6.0NRT,297.7,95.7,D
8.402,24.524,345.7,1.5,1.2,2018-12-01,1135,A,93,6.0NRT,295,82.5,D
9.793,34.271,316.1,2,1.4,2018-12-01,1135,A,38,6.0NRT,297.4,16.2,D
9.299,30.62,328.8,1.1,1.1,2018-12-01,1135,A,76,6.0NRT,306.9,14.9,D
8.542,25.378,336,1.3,1.1,2018-12-01,1135,A,85,6.0NRT,299.1,39.9,D
8.541,25.367,333.7,1.3,1.1,2018-12-01,1135,A,80,6.0NRT,300.6,35,D
8.417,24.549,337.2,1.5,1.2,2018-12-01,1135,A,88,6.0NRT,296.5,55.1,D
8.415,24.536,365.7,1.5,1.2,2018-12-01,1135,A,100,6.0NRT,298.7,169.2,D
9.807,34.288,326.4,2,1.4,2018-12-01,1135,A,75,6.0NRT,297.6,43.2,D
9.309,30.619,324.7,1.1,1.1,2018-12-01,1135,A,69,6.0NRT,305.7,10.2,D
9.307,30.609,321.9,1.1,1.1,2018-12-01,1135,A,34,6.0NRT,305.1,8.1,D
8.554,25.388,319.7,1.3,1.1,2018-12-01,1135,A,41,6.0NRT,293.7,12.4,D
8.553,25.377,323.9,1.3,1.1,2018-12-01,1135,A,40,6.0NRT,298.3,18.9,D
9.141,29.367,330.1,1,1,2018-12-01,1135,A,71,6.0NRT,291,20.5,D
9.14,29.358,331,1,1,2018-12-01,1135,A,78,6.0NRT,290.8,21.6,D
8.42,24.543,350.5,1.5,1.2,2018-12-01,1135,A,95,6.0NRT,297,98.9,D
8.418,24.53,336.5,1.5,1.2,2018-12-01,1135,A,88,6.0NRT,296.7,53.4,D
10.141,37.188,324.5,3.4,1.7,2018-12-01,1135,A,75,6.0NRT,306.1,78.1,D
9.34,30.744,329.1,1.1,1.1,2018-12-01,1135,A,75,6.0NRT,309.5,12.5,D
9.326,30.642,324.6,1.1,1.1,2018-12-01,1135,A,50,6.0NRT,305,10.5,D
9.325,30.631,328.6,1.1,1.1,2018-12-01,1135,A,63,6.0NRT,304.5,16,D
8.562,25.382,329.9,1.3,1.1,2018-12-01,1135,A,80,6.0NRT,295.8,28.5,D
8.531,25.182,327.9,1.3,1.1,2018-12-01,1135,A,80,6.0NRT,283.6,32.8,D
8.529,25.17,311.2,1.3,1.1,2018-12-01,1135,A,25,6.0NRT,283,8.4,D
9.809,34.282,326.9,2,1.4,2018-12-01,1135,A,76,6.0NRT,297.7,44.5,D
9.351,30.753,329.3,1.1,1.1,2018-12-01,1135,A,56,6.0NRT,310.4,11.9,D
9.162,29.383,325.9,1,1,2018-12-01,1135,A,68,6.0NRT,294.5,14.6,D
9.161,29.374,351.7,1,1,2018-12-01,1135,A,96,6.0NRT,295.3,57.7,D
9.159,29.365,383,1,1,2018-12-01,1135,A,100,6.0NRT,296.8,161.8,D
9.158,29.355,319.5,1,1,2018-12-01,1135,A,33,6.0NRT,287.8,8.8,D
9.824,34.298,322.7,2,1.4,2018-12-01,1135,A,65,6.0NRT,298.4,29.8,D
8.56,25.165,314.8,1.3,1.1,2018-12-01,1135,A,35,6.0NRT,285.1,11.7,D
9.597,32.364,332,1.4,1.2,2018-12-01,1135,A,57,6.0NRT,309.1,26.1,D
9.594,32.338,340.2,1.4,1.2,2018-12-01,1135,A,87,6.0NRT,307.6,46.7,D
9.592,32.325,359.3,1.4,1.2,2018-12-01,1135,A,99,6.0NRT,308.3,115.9,D
9.608,32.362,336.2,1.4,1.2,2018-12-01,1135,A,75,6.0NRT,309.7,35.1,D
9.606,32.349,337.5,1.4,1.2,2018-12-01,1135,A,79,6.0NRT,307.3,37.2,D
8.71,26.017,317.2,1.2,1.1,2018-12-01,1135,A,54,6.0NRT,285.7,9,D
9.617,32.348,329.9,1.4,1.2,2018-12-01,1135,A,26,6.0NRT,305.9,19.1,D
9.608,32.284,346.4,1.4,1.2,2018-12-01,1135,A,92,6.0NRT,306.8,66.3,D
9.606,32.271,375.6,1.4,1.2,2018-12-01,1135,A,100,6.0NRT,309,202.4,D
8.721,26.026,325.2,1.2,1.1,2018-12-01,1135,A,66,6.0NRT,285.8,17.6,D
8.719,26.015,344.3,1.2,1.1,2018-12-01,1135,A,92,6.0NRT,286.2,54.6,D
9.89,34.327,321.9,2,1.4,2018-12-01,1135,A,68,6.0NRT,297.7,29.2,D
9.618,32.282,327.3,1.4,1.2,2018-12-01,1135,A,57,6.0NRT,307.9,17,D
8.579,25.013,311.2,1.4,1.2,2018-12-01,1135,A,32,6.0NRT,280.5,8.2,D
9.81,33.624,337.9,1.8,1.3,2018-12-01,1135,A,86,6.0NRT,298.2,62.1,D
9.808,33.608,347.8,1.8,1.3,2018-12-01,1135,A,93,6.0NRT,301,107.8,D
9.641,32.371,340.4,1.4,1.2,2018-12-01,1135,A,87,6.0NRT,307.8,49.5,D
9.443,30.931,322.8,1.2,1.1,2018-12-01,1135,A,48,6.0NRT,304.6,13.5,D
9.233,29.429,323.6,1,1,2018-12-01,1135,A,61,6.0NRT,295.5,11.6,D
8.899,27.048,312.5,1.1,1,2018-12-01,1135,A,49,6.0NRT,280.8,6,D
8.746,26.037,320.1,1.2,1.1,2018-12-01,1135,A,48,6.0NRT,288.4,16.2,D
9.895,34.338,318.3,2,1.4,2018-12-01,1135,A,56,6.0NRT,297.3,20,D
9.893,34.32,315.7,2,1.4,2018-12-01,1135,A,25,6.0NRT,297.7,12.5,D
9.806,33.617,348.3,1.8,1.3,2018-12-01,1135,A,93,6.0NRT,300.6,109.3,D
9.804,33.601,328.1,1.8,1.3,2018-12-01,1135,A,73,6.0NRT,298.3,36.7,D
9.648,32.376,330.9,1.4,1.2,2018-12-01,1135,A,76,6.0NRT,309.2,27.5,D
9.646,32.363,334.8,1.4,1.2,2018-12-01,1135,A,81,6.0NRT,306.2,35.7,D
9.818,33.616,348.3,1.8,1.3,2018-12-01,1135,A,93,6.0NRT,295.2,110,D
9.816,33.6,325.1,1.8,1.3,2018-12-01,1135,A,69,6.0NRT,300,28.5,D
9.302,29.658,314.8,1,1,2018-12-01,1135,A,42,6.0NRT,293.2,5.2,D
9.889,33.891,338.3,1.9,1.3,2018-12-01,1135,A,87,6.0NRT,301.4,69,D
9.887,33.875,331.9,1.9,1.3,2018-12-01,1135,A,81,6.0NRT,301.6,44.3,D
9.753,32.844,340.7,1.6,1.2,2018-12-01,1135,A,87,6.0NRT,301.3,59.3,D
9.865,33.61,320.6,1.8,1.3,2018-12-01,1135,A,57,6.0NRT,300.8,15.9,D
8.697,25.318,315.6,1.3,1.1,2018-12-01,1135,A,55,6.0NRT,287.3,9.6,D
10.11,35.424,317.7,2.5,1.5,2018-12-01,1135,A,59,6.0NRT,301.3,24.9,D
10.107,35.402,319.5,2.5,1.5,2018-12-01,1135,A,64,6.0NRT,301.3,31.3,D
8.65,24.869,325,1.4,1.2,2018-12-01,1135,A,55,6.0NRT,289.5,27.1,D
9.765,32.604,324,1.5,1.2,2018-12-01,1135,A,56,6.0NRT,306.7,15.3,D
9.37,29.744,320.6,1,1,2018-12-01,1135,A,44,6.0NRT,300.4,8.5,D
8.968,26.835,317.5,1.1,1,2018-12-01,1135,A,62,6.0NRT,286.1,11.1,D
8.675,24.923,334.3,1.4,1.2,2018-12-01,1135,A,82,6.0NRT,290.1,43.9,D
8.673,24.911,341.4,1.4,1.2,2018-12-01,1135,A,91,6.0NRT,293.3,62.4,D
